Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-03-07 01:06,6.809,0.023,0,0,0,0,p
2017-03-07 01:12,6.625,0.033,0,0,0,0,p
2017-03-07 01:18,6.422,0.026,0,0,0,0,p
2017-03-07 01:24,6.260,0.023,0,0,0,0,p
2017-03-07 01:30,6.053,0.023,0,0,0,0,p
2017-03-07 01:36,5.864,0.023,0,0,0,0,p
2017-03-07 01:42,5.648,0.026,0,0,0,0,p
2017-03-07 01:48,5.454,0.023,0,0,0,0,p
2017-03-07 01:54,5.238,0.023,0,0,0,0,p
2017-03-07 02:00,5.031,0.023,0,0,0,0,p
2017-03-07 02:06,4.810,0.026,0,0,0,0,p
2017-03-07 02:12,4.603,0.023,0,0,0,0,p
2017-03-07 02:18,4.396,0.026,0,0,0,0,p
2017-03-07 02:24,4.189,0.023,0,0,0,0,p
2017-03-07 02:30,3.982,0.033,0,0,0,0,p
2017-03-07 02:36,3.757,0.023,0,0,0,0,p
2017-03-07 02:42,3.541,0.026,0,0,0,0,p
2017-03-07 02:48,3.316,0.026,0,0,0,0,p
2017-03-07 02:54,3.109,0.026,0,0,0,0,p
2017-03-07 03:00,2.875,0.026,0,0,0,0,p
2017-03-07 03:06,2.668,0.023,1,0,0,0,p
2017-03-07 03:12,2.470,0.023,0,0,0,0,p
2017-03-07 03:18,2.263,0.023,0,0,0,0,p
2017-03-07 03:24,2.065,0.023,1,0,0,0,p
2017-03-07 03:30,1.889,0.020,0,0,0,0,p
2017-03-07 03:36,1.732,0.016,0,0,0,0,p
2017-03-07 03:42,1.574,0.023,0,0,0,0,p
2017-03-07 03:48,1.399,0.023,0,0,0,0,p
2017-03-07 03:54,1.218,0.023,0,0,0,0,p
2017-03-07 04:00,1.079,0.020,0,0,0,0,p
2017-03-07 04:06,0.957,0.016,0,0,0,0,p
2017-03-07 04:12,0.822,0.020,0,0,0,0,p
2017-03-07 04:18,0.705,0.013,0,0,0,0,p
2017-03-07 04:24,0.651,0.013,0,0,0,0,p
2017-03-07 04:30,0.597,0.013,0,0,0,0,p
2017-03-07 04:36,0.561,0.013,0,0,0,0,p
2017-03-07 04:42,0.561,0.013,0,0,0,0,p
2017-03-07 04:48,0.588,0.013,0,0,0,0,p
2017-03-07 04:54,0.620,0.013,0,0,0,0,p
2017-03-07 05:00,0.656,0.016,0,0,0,0,p
2017-03-07 05:06,0.719,0.016,0,0,0,0,p
2017-03-07 05:12,0.800,0.016,0,0,0,0,p
2017-03-07 05:18,0.876,0.016,0,0,0,0,p
2017-03-07 05:24,0.966,0.016,0,0,0,0,p
2017-03-07 05:30,1.083,0.016,0,0,0,0,p
2017-03-07 05:36,1.196,0.016,0,0,0,0,p
2017-03-07 05:42,1.331,0.016,0,0,0,0,p
2017-03-07 05:48,1.471,0.020,0,0,0,0,p
2017-03-07 05:54,1.606,0.016,0,0,0,0,p
2017-03-07 06:00,1.723,0.016,0,0,0,0,p
2017-03-07 06:06,1.867,0.016,0,0,0,0,p
2017-03-07 06:12,1.997,0.016,0,0,0,0,p
2017-03-07 06:18,2.114,0.013,0,0,0,0,p
2017-03-07 06:24,2.240,0.016,0,0,0,0,p
2017-03-07 06:30,2.393,0.020,0,0,0,0,p
2017-03-07 06:36,2.542,0.016,0,0,0,0,p
2017-03-07 06:42,2.690,0.020,0,0,0,0,p
2017-03-07 06:48,2.870,0.023,0,0,0,0,p
2017-03-07 06:54,3.068,0.023,0,0,0,0,p
2017-03-07 07:00,3.262,0.020,0,0,0,0,p
2017-03-07 07:06,3.451,0.023,0,0,0,0,p
2017-03-07 07:12,3.672,0.023,0,0,0,0,p
2017-03-07 07:18,3.874,0.020,0,0,0,0,p
2017-03-07 07:24,4.059,0.023,0,0,0,0,p
2017-03-07 07:30,4.275,0.023,0,0,0,0,p
2017-03-07 07:36,4.482,0.023,0,0,0,0,p
2017-03-07 07:42,4.689,0.020,0,0,0,0,p
2017-03-07 07:48,4.892,0.023,0,0,0,0,p
2017-03-07 07:54,5.117,0.023,0,0,0,0,p
2017-03-07 08:00,5.324,0.020,0,0,0,0,p
2017-03-07 08:06,5.558,0.026,0,0,0,0,p
2017-03-07 08:12,5.787,0.023,0,0,0,0,p
2017-03-07 08:18,6.026,0.026,0,0,0,0,p
2017-03-07 08:24,6.269,0.026,0,0,0,0,p
2017-03-07 08:30,6.507,0.023,0,0,0,0,p
2017-03-07 08:36,6.742,0.026,0,0,0,0,p
2017-03-07 08:42,6.994,0.026,0,0,0,0,p
2017-03-07 08:48,7.232,0.023,0,0,0,0,p
2017-03-07 08:54,7.448,0.023,0,0,0,0,p
2017-03-07 09:00,7.664,0.026,0,0,0,0,p
2017-03-07 09:06,7.885,0.026,0,0,0,0,p
2017-03-07 09:12,8.105,0.023,0,0,0,0,p
2017-03-07 09:18,8.295,0.020,0,0,0,0,p
2017-03-07 09:24,8.484,0.020,0,0,0,0,p
2017-03-07 09:30,8.673,0.016,0,0,0,0,p
2017-03-07 09:36,8.853,0.023,1,0,0,0,p
2017-03-07 09:42,9.064,0.023,0,0,0,0,p
2017-03-07 09:48,9.271,0.023,0,0,0,0,p
2017-03-07 09:54,9.483,0.020,0,0,0,0,p
2017-03-07 10:00,9.640,0.016,0,0,0,0,p
2017-03-07 10:06,9.798,0.020,0,0,0,0,p
2017-03-07 10:12,9.960,0.016,0,0,0,0,p
2017-03-07 10:18,10.077,0.013,0,0,0,0,p
2017-03-07 10:24,10.167,0.010,0,0,0,0,p
2017-03-07 10:30,10.230,0.007,0,0,0,0,p
2017-03-07 10:36,10.248,0.007,0,0,0,0,p
2017-03-07 10:42,10.316,0.007,0,0,0,0,p
2017-03-07 10:48,10.361,0.007,0,0,0,0,p
2017-03-07 10:54,10.388,0.010,1,0,0,0,p
2017-03-07 11:00,10.424,0.007,0,0,0,0,p
2017-03-07 11:06,10.460,0.007,1,0,0,0,p
2017-03-07 11:12,10.451,0.007,0,0,0,0,p
2017-03-07 11:18,10.424,0.013,1,0,0,0,p
2017-03-07 11:24,10.401,0.013,1,0,0,0,p
2017-03-07 11:30,10.361,0.026,0,0,0,0,p
2017-03-07 11:36,10.284,0.013,0,0,0,0,p
2017-03-07 11:42,10.203,0.013,0,0,0,0,p
2017-03-07 11:48,10.131,0.010,0,0,0,0,p
2017-03-07 11:54,10.037,0.013,0,0,0,0,p
2017-03-07 12:00,9.965,0.010,1,0,0,0,p
2017-03-07 12:06,9.870,0.020,1,0,0,0,p
2017-03-07 12:12,9.775,0.033,0,0,0,0,p
2017-03-07 12:18,9.667,0.023,0,0,0,0,p
2017-03-07 12:24,9.537,0.039,1,0,0,0,p
2017-03-07 12:30,9.397,0.026,0,0,0,0,p
2017-03-07 12:36,9.280,0.020,0,0,0,0,p
2017-03-07 12:42,9.141,0.036,1,0,0,0,p
2017-03-07 12:48,8.979,0.043,0,0,0,0,p
2017-03-07 12:54,8.835,0.033,0,0,0,0,p
2017-03-07 13:00,8.659,0.023,0,0,0,0,p
2017-03-07 13:06,8.493,0.023,0,0,0,0,p
2017-03-07 13:12,8.322,0.030,0,0,0,0,p
2017-03-07 13:18,8.128,0.033,0,0,0,0,p
2017-03-07 13:24,7.921,0.030,0,0,0,0,p
2017-03-07 13:30,7.727,0.026,0,0,0,0,p
2017-03-07 13:36,7.538,0.023,0,0,0,0,p
2017-03-07 13:42,7.322,0.039,0,0,0,0,p
2017-03-07 13:48,7.120,0.033,0,0,0,0,p
2017-03-07 13:54,6.922,0.030,0,0,0,0,p
2017-03-07 14:00,6.724,0.043,1,0,0,0,p
2017-03-07 14:06,6.516,0.026,0,0,0,0,p
2017-03-07 14:12,6.300,0.033,1,0,0,0,p
2017-03-07 14:18,6.066,0.039,1,0,0,0,p
2017-03-07 14:24,5.823,0.026,0,0,0,0,p
2017-03-07 14:30,5.585,0.030,0,0,0,0,p
2017-03-07 14:36,5.342,0.026,0,0,0,0,p
2017-03-07 14:42,5.085,0.036,0,0,0,0,p
2017-03-07 14:48,4.829,0.033,0,0,0,0,p
2017-03-07 14:54,4.594,0.030,0,0,0,0,p
2017-03-07 15:00,4.351,0.026,0,0,0,0,p
2017-03-07 15:06,4.117,0.026,0,0,0,0,p
2017-03-07 15:12,3.883,0.023,0,0,0,0,p
2017-03-07 15:18,3.672,0.030,0,0,0,0,p
2017-03-07 15:24,3.420,0.030,0,0,0,0,p
2017-03-07 15:30,3.195,0.030,0,0,0,0,p
2017-03-07 15:36,2.951,0.026,0,0,0,0,p
2017-03-07 15:42,2.735,0.026,0,0,0,0,p
2017-03-07 15:48,2.479,0.033,0,0,0,0,p
2017-03-07 15:54,2.240,0.030,0,0,0,0,p
2017-03-07 16:00,2.015,0.036,0,0,0,0,p
2017-03-07 16:06,1.777,0.026,1,0,0,0,p
2017-03-07 16:12,1.579,0.026,0,0,0,0,p
2017-03-07 16:18,1.358,0.030,0,0,0,0,p
2017-03-07 16:24,1.169,0.026,0,0,0,0,p
2017-03-07 16:30,0.984,0.046,0,0,0,0,p
2017-03-07 16:36,0.818,0.023,0,0,0,0,p
2017-03-07 16:42,0.683,0.020,0,0,0,0,p
2017-03-07 16:48,0.548,0.020,0,0,0,0,p
2017-03-07 16:54,0.422,0.016,0,0,0,0,p
2017-03-07 17:00,0.305,0.023,0,0,0,0,p
2017-03-07 17:06,0.219,0.016,0,0,0,0,p
2017-03-07 17:12,0.174,0.016,1,0,0,0,p
2017-03-07 17:18,0.129,0.016,0,0,0,0,p
2017-03-07 17:24,0.098,0.013,0,0,0,0,p
2017-03-07 17:30,0.075,0.016,0,0,0,0,p
2017-03-07 17:36,0.071,0.023,1,0,0,0,p
2017-03-07 17:42,0.084,0.016,1,0,0,0,p
2017-03-07 17:48,0.102,0.013,1,0,0,0,p
2017-03-07 17:54,0.138,0.016,0,0,0,0,p
2017-03-07 18:00,0.197,0.016,0,0,0,0,p
2017-03-07 18:06,0.260,0.016,0,0,0,0,p
2017-03-07 18:12,0.332,0.016,0,0,0,0,p
2017-03-07 18:18,0.422,0.023,0,0,0,0,p
2017-03-07 18:24,0.534,0.023,0,0,0,0,p
2017-03-07 18:30,0.660,0.020,0,0,0,0,p
2017-03-07 18:36,0.777,0.020,1,0,0,0,p
2017-03-07 18:42,0.903,0.016,0,0,0,0,p
2017-03-07 18:48,1.047,0.020,0,0,0,0,p
2017-03-07 18:54,1.173,0.020,0,0,0,0,p
2017-03-07 19:00,1.308,0.020,0,0,0,0,p
2017-03-07 19:06,1.444,0.023,0,0,0,0,p
2017-03-07 19:12,1.583,0.023,1,0,0,0,p
2017-03-07 19:18,1.745,0.023,0,0,0,0,p
2017-03-07 19:24,1.880,0.020,0,0,0,0,p
2017-03-07 19:30,2.038,0.026,0,0,0,0,p
2017-03-07 19:36,2.222,0.020,0,0,0,0,p
2017-03-07 19:42,2.384,0.023,0,0,0,0,p
2017-03-07 19:48,2.560,0.023,0,0,0,0,p
2017-03-07 19:54,2.749,0.023,0,0,0,0,p
2017-03-07 20:00,2.942,0.023,0,0,0,0,p
2017-03-07 20:06,3.159,0.026,0,0,0,0,p
2017-03-07 20:12,3.366,0.046,1,0,0,0,p
2017-03-07 20:18,3.582,0.026,0,0,0,0,p
2017-03-07 20:24,3.802,0.026,0,0,0,0,p
2017-03-07 20:30,4.018,0.026,0,0,0,0,p
2017-03-07 20:36,4.221,0.026,1,0,0,0,p
2017-03-07 20:42,4.473,0.026,0,0,0,0,p
2017-03-07 20:48,4.684,0.023,0,0,0,0,p
2017-03-07 20:54,4.892,0.026,0,0,0,0,p
2017-03-07 21:00,5.090,0.023,0,0,0,0,p
2017-03-07 21:06,5.315,0.026,0,0,0,0,p
2017-03-07 21:12,5.540,0.026,0,0,0,0,p
2017-03-07 21:18,5.760,0.030,0,0,0,0,p
2017-03-07 21:24,5.985,0.026,0,0,0,0,p
2017-03-07 21:30,6.206,0.026,0,0,0,0,p
2017-03-07 21:36,6.440,0.030,0,0,0,0,p
2017-03-07 21:42,6.647,0.030,0,0,0,0,p
2017-03-07 21:48,6.881,0.030,0,0,0,0,p
2017-03-07 21:54,7.088,0.030,0,0,0,0,p
2017-03-07 22:00,7.295,0.026,0,0,0,0,p
2017-03-07 22:06,7.484,0.026,0,0,0,0,p
2017-03-07 22:12,7.673,0.020,0,0,0,0,p
2017-03-07 22:18,7.858,0.036,1,0,0,0,p
2017-03-07 22:24,8.065,0.030,0,0,0,0,p
2017-03-07 22:30,8.254,0.033,0,0,0,0,p
2017-03-07 22:36,8.421,0.026,0,0,0,0,p
2017-03-07 22:42,8.592,0.026,0,0,0,0,p
2017-03-07 22:48,8.754,0.026,0,0,0,0,p
2017-03-07 22:54,8.911,0.016,0,0,0,0,p
2017-03-07 23:00,9.006,0.020,0,0,0,0,p
2017-03-07 23:06,9.100,0.013,0,0,0,0,p
2017-03-07 23:12,9.181,0.013,1,0,0,0,p
2017-03-07 23:18,9.244,0.013,1,0,0,0,p
2017-03-07 23:24,9.289,0.039,0,0,0,0,p
2017-03-07 23:30,9.357,0.023,0,0,0,0,p
2017-03-07 23:36,9.402,0.030,0,0,0,0,p
2017-03-07 23:42,9.420,0.016,1,0,0,0,p
2017-03-07 23:48,9.447,0.016,0,0,0,0,p
2017-03-07 23:54,9.474,0.010,0,0,0,0,p
2017-03-08 00:00,9.474,0.013,0,0,0,0,p
2017-03-08 00:06,9.469,0.039,1,0,0,0,p
2017-03-08 00:12,9.415,0.036,1,0,0,0,p
2017-03-08 00:18,9.375,0.023,0,0,0,0,p
2017-03-08 00:24,9.339,0.016,0,0,0,0,p
2017-03-08 00:30,9.280,0.013,1,0,0,0,p
2017-03-08 00:36,9.231,0.013,1,0,0,0,p
2017-03-08 00:42,9.163,0.020,0,0,0,0,p
2017-03-08 00:48,9.096,0.026,0,0,0,0,p
2017-03-08 00:54,9.010,0.033,0,0,0,0,p
2017-03-08 01:00,8.920,0.016,0,0,0,0,p
2017-03-08 01:06,8.844,0.033,0,0,0,0,p
2017-03-08 01:12,8.700,0.030,0,0,0,0,p
2017-03-08 01:18,8.547,0.013,1,0,0,0,p
2017-03-08 01:24,8.398,0.016,0,0,0,0,p
2017-03-08 01:30,8.281,0.016,0,0,0,0,p
2017-03-08 01:36,8.114,0.026,0,0,0,0,p
2017-03-08 01:42,8.011,0.023,0,0,0,0,p
2017-03-08 01:48,7.822,0.026,0,0,0,0,p
2017-03-08 01:54,7.714,0.020,0,0,0,0,p
2017-03-08 02:00,7.516,0.026,0,0,0,0,p
2017-03-08 02:06,7.358,0.030,0,0,0,0,p
2017-03-08 02:12,7.187,0.023,0,0,0,0,p
2017-03-08 02:18,7.034,0.023,0,0,0,0,p
2017-03-08 02:24,6.796,0.026,0,0,0,0,p
2017-03-08 02:30,6.584,0.020,0,0,0,0,p
2017-03-08 02:36,6.386,0.020,0,0,0,0,p
2017-03-08 02:42,6.179,0.020,0,0,0,0,p
2017-03-08 02:48,5.967,0.023,0,0,0,0,p
2017-03-08 02:54,5.742,0.026,0,0,0,0,p
2017-03-08 03:00,5.531,0.026,0,0,0,0,p
2017-03-08 03:06,5.292,0.026,0,0,0,0,p
2017-03-08 03:12,5.076,0.026,0,0,0,0,p
2017-03-08 03:18,4.824,0.023,0,0,0,0,p
2017-03-08 03:24,4.621,0.020,0,0,0,0,p
2017-03-08 03:30,4.378,0.026,0,0,0,0,p
2017-03-08 03:36,4.162,0.020,0,0,0,0,p
2017-03-08 03:42,3.942,0.030,0,0,0,0,p
2017-03-08 03:48,3.721,0.026,0,0,0,0,p
2017-03-08 03:54,3.523,0.036,0,0,0,0,p
2017-03-08 04:00,3.307,0.036,0,0,0,0,p
2017-03-08 04:06,3.109,0.016,0,0,0,0,p
2017-03-08 04:12,2.915,0.023,0,0,0,0,p
2017-03-08 04:18,2.735,0.026,0,0,0,0,p
2017-03-08 04:24,2.533,0.030,0,0,0,0,p
2017-03-08 04:30,2.348,0.026,0,0,0,0,p
2017-03-08 04:36,2.164,0.020,0,0,0,0,p
2017-03-08 04:42,1.997,0.023,0,0,0,0,p
2017-03-08 04:48,1.808,0.026,0,0,0,0,p
2017-03-08 04:54,1.642,0.020,0,0,0,0,p
2017-03-08 05:00,1.475,0.023,0,0,0,0,p
2017-03-08 05:06,1.322,0.016,0,0,0,0,p
2017-03-08 05:12,1.164,0.020,0,0,0,0,p
2017-03-08 05:18,1.043,0.013,0,0,0,0,p
2017-03-08 05:24,0.935,0.016,0,0,0,0,p
2017-03-08 05:30,0.813,0.030,0,0,0,0,p
2017-03-08 05:36,0.737,0.020,1,0,0,0,p
2017-03-08 05:42,0.696,0.013,0,0,0,0,p
2017-03-08 05:48,0.674,0.013,0,0,0,0,p
2017-03-08 05:54,0.674,0.013,0,0,0,0,p
2017-03-08 06:00,0.683,0.013,0,0,0,0,p
2017-03-08 06:06,0.714,0.013,0,0,0,0,p
2017-03-08 06:12,0.773,0.016,0,0,0,0,p
2017-03-08 06:18,0.836,0.013,0,0,0,0,p
2017-03-08 06:24,0.912,0.016,0,0,0,0,p
2017-03-08 06:30,0.998,0.016,0,0,0,0,p
2017-03-08 06:36,1.106,0.016,0,0,0,0,p
2017-03-08 06:42,1.209,0.016,0,0,0,0,p
2017-03-08 06:48,1.308,0.016,0,0,0,0,p
2017-03-08 06:54,1.430,0.016,0,0,0,0,p
2017-03-08 07:00,1.561,0.016,0,0,0,0,p
2017-03-08 07:06,1.687,0.016,0,0,0,0,p
2017-03-08 07:12,1.804,0.013,0,0,0,0,p
2017-03-08 07:18,1.939,0.016,0,0,0,0,p
2017-03-08 07:24,2.096,0.020,0,0,0,0,p
2017-03-08 07:30,2.245,0.016,0,0,0,0,p
2017-03-08 07:36,2.389,0.016,0,0,0,0,p
2017-03-08 07:42,2.555,0.023,0,0,0,0,p
2017-03-08 07:48,2.726,0.020,0,0,0,0,p
2017-03-08 07:54,2.888,0.016,0,0,0,0,p
2017-03-08 08:00,3.050,0.016,0,0,0,0,p
2017-03-08 08:06,3.226,0.023,0,0,0,0,p
2017-03-08 08:12,3.411,0.023,0,0,0,0,p
2017-03-08 08:18,3.600,0.020,0,0,0,0,p
2017-03-08 08:24,3.780,0.020,0,0,0,0,p
2017-03-08 08:30,3.987,0.023,0,0,0,0,p
2017-03-08 08:36,4.207,0.023,0,0,0,0,p
2017-03-08 08:42,4.432,0.026,0,0,0,0,p
2017-03-08 08:48,4.662,0.023,0,0,0,0,p
2017-03-08 08:54,4.896,0.026,0,0,0,0,p
2017-03-08 09:00,5.130,0.026,0,0,0,0,p
2017-03-08 09:06,5.378,0.026,0,0,0,0,p
2017-03-08 09:12,5.625,0.026,0,0,0,0,p
2017-03-08 09:18,5.864,0.030,0,0,0,0,p
2017-03-08 09:24,6.102,0.026,0,0,0,0,p
2017-03-08 09:30,6.341,0.023,0,0,0,0,p
2017-03-08 09:36,6.580,0.030,0,0,0,0,p
2017-03-08 09:42,6.823,0.023,0,0,0,0,p
2017-03-08 09:48,7.070,0.030,0,0,0,0,p
2017-03-08 09:54,7.300,0.023,0,0,0,0,p
2017-03-08 10:00,7.534,0.030,0,0,0,0,p
2017-03-08 10:06,7.777,0.026,0,0,0,0,p
2017-03-08 10:12,8.015,0.026,0,0,0,0,p
2017-03-08 10:18,8.227,0.023,0,0,0,0,p
2017-03-08 10:24,8.443,0.013,1,0,0,0,p
2017-03-08 10:30,8.601,0.013,0,0,0,0,p
2017-03-08 10:36,8.803,0.023,1,0,0,0,p
2017-03-08 10:42,9.037,0.013,1,0,0,0,p
2017-03-08 10:48,9.258,0.023,0,0,0,0,p
2017-03-08 10:54,9.415,0.020,0,0,0,0,p
2017-03-08 11:00,9.604,0.020,0,0,0,0,p
2017-03-08 11:06,9.753,0.013,1,0,0,0,p
2017-03-08 11:12,9.915,0.033,0,0,0,0,p
2017-03-08 11:18,10.059,0.020,0,0,0,0,p
2017-03-08 11:24,10.176,0.023,0,0,0,0,p
2017-03-08 11:30,10.266,0.033,1,0,0,0,p
2017-03-08 11:36,10.347,0.026,0,0,0,0,p
2017-03-08 11:42,10.428,0.016,1,0,0,0,p
2017-03-08 11:48,10.514,0.016,1,0,0,0,p
2017-03-08 11:54,10.586,0.010,0,0,0,0,p
2017-03-08 12:00,10.644,0.013,0,0,0,0,p
2017-03-08 12:06,10.676,0.013,1,0,0,0,p
2017-03-08 12:12,10.676,0.036,0,0,0,0,p
2017-03-08 12:18,10.707,0.020,0,0,0,0,p
2017-03-08 12:24,10.671,0.020,0,0,0,0,p
2017-03-08 12:30,10.626,0.039,1,0,0,0,p
2017-03-08 12:36,10.581,0.020,1,0,0,0,p
2017-03-08 12:42,10.536,0.033,0,0,0,0,p
2017-03-08 12:48,10.478,0.026,0,0,0,0,p
2017-03-08 12:54,10.406,0.020,1,0,0,0,p
2017-03-08 13:00,10.370,0.016,0,0,0,0,p
2017-03-08 13:06,10.280,0.016,0,0,0,0,p
2017-03-08 13:12,10.185,0.016,0,0,0,0,p
2017-03-08 13:18,10.041,0.039,1,0,0,0,p
2017-03-08 13:24,9.942,0.030,0,0,0,0,p
2017-03-08 13:30,9.829,0.023,0,0,0,0,p
2017-03-08 13:36,9.708,0.013,0,0,0,0,p
2017-03-08 13:42,9.532,0.066,0,0,0,0,p
2017-03-08 13:48,9.366,0.023,1,0,0,0,p
2017-03-08 13:54,9.235,0.036,0,0,0,0,p
2017-03-08 14:00,9.082,0.052,0,0,0,0,p
2017-03-08 14:06,8.916,0.030,0,0,0,0,p
2017-03-08 14:12,8.704,0.026,1,0,0,0,p
2017-03-08 14:18,8.542,0.039,0,0,0,0,p
2017-03-08 14:24,8.340,0.026,0,0,0,0,p
2017-03-08 14:30,8.141,0.023,0,0,0,0,p
2017-03-08 14:36,7.925,0.023,0,0,0,0,p
2017-03-08 14:42,7.763,0.033,1,0,0,0,p
2017-03-08 14:48,7.547,0.023,0,0,0,0,p
2017-03-08 14:54,7.367,0.030,0,0,0,0,p
2017-03-08 15:00,7.129,0.030,0,0,0,0,p
2017-03-08 15:06,6.940,0.030,0,0,0,0,p
2017-03-08 15:12,6.697,0.033,0,0,0,0,p
2017-03-08 15:18,6.471,0.023,0,0,0,0,p
2017-03-08 15:24,6.201,0.023,0,0,0,0,p
2017-03-08 15:30,5.967,0.026,0,0,0,0,p
2017-03-08 15:36,5.706,0.030,0,0,0,0,p
2017-03-08 15:42,5.468,0.026,1,0,0,0,p
2017-03-08 15:48,5.247,0.033,0,0,0,0,p
2017-03-08 15:54,5.018,0.023,0,0,0,0,p
2017-03-08 16:00,4.801,0.026,0,0,0,0,p
2017-03-08 16:06,4.563,0.026,0,0,0,0,p
2017-03-08 16:12,4.324,0.033,0,0,0,0,p
2017-03-08 16:18,4.045,0.030,0,0,0,0,p
2017-03-08 16:24,3.811,0.030,0,0,0,0,p
2017-03-08 16:30,3.514,0.030,0,0,0,0,p
2017-03-08 16:36,3.253,0.033,0,0,0,0,p
2017-03-08 16:42,2.956,0.043,1,0,0,0,p
2017-03-08 16:48,2.708,0.030,0,0,0,0,p
2017-03-08 16:54,2.470,0.030,0,0,0,0,p
2017-03-08 17:00,2.218,0.026,0,0,0,0,p
2017-03-08 17:06,1.997,0.023,0,0,0,0,p
2017-03-08 17:12,1.777,0.023,0,0,0,0,p
2017-03-08 17:18,1.561,0.026,0,0,0,0,p
2017-03-08 17:24,1.353,0.023,0,0,0,0,p
2017-03-08 17:30,1.169,0.020,0,0,0,0,p
2017-03-08 17:36,0.989,0.033,0,0,0,0,p
2017-03-08 17:42,0.795,0.026,0,0,0,0,p
2017-03-08 17:48,0.611,0.026,0,0,0,0,p
2017-03-08 17:54,0.458,0.020,0,0,0,0,p
2017-03-08 18:00,0.314,0.030,0,0,0,0,p
2017-03-08 18:06,0.183,0.020,0,0,0,0,p
2017-03-08 18:12,0.062,0.016,0,0,0,0,p
2017-03-08 18:18,-0.028,0.016,0,0,0,0,p
2017-03-08 18:24,-0.091,0.016,1,0,0,0,p
2017-03-08 18:30,-0.168,0.016,0,0,0,0,p
2017-03-08 18:36,-0.186,0.020,1,0,0,0,p
2017-03-08 18:42,-0.199,0.016,0,0,0,0,p
2017-03-08 18:48,-0.199,0.020,0,0,0,0,p
2017-03-08 18:54,-0.186,0.020,0,0,0,0,p
2017-03-08 19:00,-0.154,0.020,0,0,0,0,p
2017-03-08 19:06,-0.109,0.020,0,0,0,0,p
2017-03-08 19:12,-0.042,0.020,0,0,0,0,p
2017-03-08 19:18,0.017,0.016,0,0,0,0,p
2017-03-08 19:24,0.084,0.030,0,0,0,0,p
2017-03-08 19:30,0.206,0.026,1,0,0,0,p
2017-03-08 19:36,0.314,0.023,1,0,0,0,p
2017-03-08 19:42,0.395,0.020,0,0,0,0,p
2017-03-08 19:48,0.503,0.020,0,0,0,0,p
2017-03-08 19:54,0.642,0.023,0,0,0,0,p
2017-03-08 20:00,0.800,0.023,0,0,0,0,p
2017-03-08 20:06,0.800,0.023,0,0,0,0,p
2017-03-08 20:12,1.092,0.043,1,0,0,0,p
2017-03-08 20:18,1.263,0.026,1,0,0,0,p
2017-03-08 20:24,1.475,0.030,0,0,0,0,p
2017-03-08 20:30,1.660,0.030,0,0,0,0,p
2017-03-08 20:36,1.840,0.026,0,0,0,0,p
2017-03-08 20:42,2.047,0.026,0,0,0,0,p
2017-03-08 20:48,2.231,0.023,1,0,0,0,p
2017-03-08 20:54,2.375,0.016,1,0,0,0,p
2017-03-08 21:00,2.533,0.026,0,0,0,0,p
2017-03-08 21:06,2.762,0.033,0,0,0,0,p
2017-03-08 21:12,2.965,0.023,0,0,0,0,p
2017-03-08 21:18,3.145,0.030,0,0,0,0,p
2017-03-08 21:24,3.366,0.023,0,0,0,0,p
2017-03-08 21:30,3.582,0.030,0,0,0,0,p
2017-03-08 21:36,3.847,0.033,0,0,0,0,p
2017-03-08 21:42,4.104,0.036,0,0,0,0,p
2017-03-08 21:48,4.360,0.036,0,0,0,0,p
2017-03-08 21:54,4.612,0.033,0,0,0,0,p
2017-03-08 22:00,4.883,0.043,0,0,0,0,p
2017-03-08 22:06,5.094,0.023,0,0,0,0,p
2017-03-08 22:12,5.324,0.033,0,0,0,0,p
2017-03-08 22:18,5.589,0.030,1,0,0,0,p
2017-03-08 22:24,5.810,0.036,0,0,0,0,p
2017-03-08 22:30,6.008,0.036,0,0,0,0,p
2017-03-08 22:36,6.188,0.039,0,0,0,0,p
2017-03-08 22:42,6.426,0.033,0,0,0,0,p
2017-03-08 22:48,6.656,0.033,0,0,0,0,p
2017-03-08 22:54,6.854,0.043,0,0,0,0,p
2017-03-08 23:00,7.097,0.036,0,0,0,0,p
2017-03-08 23:06,7.336,0.026,0,0,0,0,p
2017-03-08 23:12,7.570,0.023,0,0,0,0,p
2017-03-08 23:18,7.790,0.026,0,0,0,0,p
2017-03-08 23:24,8.015,0.049,0,0,0,0,p
2017-03-08 23:30,8.295,0.023,1,0,0,0,p
2017-03-08 23:36,8.443,0.046,0,0,0,0,p
2017-03-08 23:42,8.650,0.033,0,0,0,0,p
2017-03-08 23:48,8.776,0.033,0,0,0,0,p
2017-03-08 23:54,8.871,0.010,0,0,0,0,p
2017-03-09 00:00,9.006,0.016,0,0,0,0,p
2017-03-09 00:06,9.082,0.036,1,0,0,0,p
2017-03-09 00:12,9.163,0.036,0,0,0,0,p
2017-03-09 00:18,9.280,0.016,0,0,0,0,p
2017-03-09 00:24,9.352,0.026,1,0,0,0,p
2017-03-09 00:30,9.460,0.016,0,0,0,0,p
2017-03-09 00:36,9.537,0.010,0,0,0,0,p
2017-03-09 00:42,9.595,0.010,0,0,0,0,p
2017-03-09 00:48,9.622,0.013,0,0,0,0,p
2017-03-09 00:54,9.618,0.013,1,0,0,0,p
2017-03-09 01:00,9.568,0.020,0,0,0,0,p
2017-03-09 01:06,9.532,0.010,0,0,0,0,p
